activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037554600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,71,2,2,31,1,2,2,2,485000,NA,3.5,NA,3,NA,13714.75,NA,NA,1269.1,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,0,NA,1,10,2,,,,,5,,,,,2,4,2,23,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,4604,85.47,73100,81,751,1042,56,1
2019,549300O6Z0I6KYMESL47,40140,CA,6065,6065040606,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,32,1,2,2,2,385000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,144,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,2,1,6,,,,,10,,,,3095,81.36,69700,78,484,742,52,4
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037543602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,1,375000,55.93,5.625,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,1,2,2,665000,1,3,3,5,1,NA,0,NA,2,10,2,,,,,5,,,,,1,4,2,,,,,8,,,,,1,4,2,5,1,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,7920,86.62,73100,122,1970,2382,42,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037115202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,1,1,1,2,2,2,495000,80,4.99,NA,3,NA,13595,9840,2460,NA,360,NA,84,2,2,2,2,615000,1,1,3,5,1,NA,148,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,4560,54.8,73100,103,803,1087,47,1
2019,549300O6Z0I6KYMESL47,40140,CA,6071,6071004505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,2,1,32,1,2,2,2,155000,29.13,5.625,NA,3,NA,4482,4125,357,NA,360,NA,NA,2,2,2,2,515000,1,3,3,5,4,NA,158,<20%,1,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,6,,,,,10,,,,4829,65.23,69700,68,800,1349,53,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037300800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,1,1,1,2,2,2,485000,75,5.25,NA,3,NA,8607.5,7312.5,1828.13,NA,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,115,40,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,7604,34.13,73100,154,1452,1876,52,1
2019,549300O6Z0I6KYMESL47,17020,CA,6007,6007002400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,0,2,1,1,1,2,2,2,155000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,42,NA,9,9,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,5270,17.31,66500,68,1698,2906,32,4
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037203200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,32,1,2,2,2,215000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,74,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4876,99.2,73100,69,410,971,70,4
2019,549300O6Z0I6KYMESL47,41940,CA,6085,6085512503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,2,1,32,1,2,2,2,615000,71.02,4,NA,3,NA,10205,NA,NA,1817.44,360,NA,NA,2,2,2,2,895000,1,1,3,5,1,NA,113,43,1,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,7895,47.27,129900,135,2214,2599,23,1
2019,549300O6Z0I6KYMESL47,41940,CA,6085,6085504411,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,2,1,32,1,2,2,2,555000,49.47,3.125,NA,3,NA,7982.5,NA,NA,301.86,180,NA,NA,2,2,2,2,1135000,1,1,3,5,1,NA,227,44,2,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,5446,80.33,129900,84,1343,1568,45,1
2019,549300O6Z0I6KYMESL47,41884,CA,6075,6075026302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,685000,70,4.99,NA,3,NA,8850,6860,NA,NA,360,NA,84,2,2,2,2,985000,1,1,3,5,1,NA,154,40,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,4785,85.6,133800,71,933,1339,66,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059021820,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,71,2,1,32,1,2,2,2,485000,57.62,3.375,NA,3,NA,1495,500,NA,5575.68,360,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,186,30%-<36%,9,2,2,,,,,2,,,,,2,2,2,25,,,,2,25,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,4553,49.15,97900,143,1212,1324,27,1
2019,549300O6Z0I6KYMESL47,40140,CA,6071,6071001813,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,71,2,1,32,1,2,2,2,265000,80,4,NA,3,NA,7495,NA,2529.8,NA,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,62,43,8,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,4742,92.03,69700,62,399,957,50,1
2019,549300O6Z0I6KYMESL47,33700,CA,6099,6099000912,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,355000,75,5.25,NA,3,NA,6560,5265,NA,NA,360,NA,84,2,2,2,2,465000,1,1,3,5,1,NA,75,41,1,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,18628,47.41,64500,159,4043,5181,12,1
2019,549300O6Z0I6KYMESL47,41940,CA,6085,6085504202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,2,1,32,1,2,2,2,405000,25.96,3.125,NA,3,NA,6057.5,NA,NA,3721.95,180,NA,NA,2,2,2,2,1565000,1,1,3,5,1,NA,396,30%-<36%,8,9,2,,,,,2,,,,,2,2,2,22,,,,2,22,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,4884,63.41,129900,128,1197,1554,43,1
2019,549300O6Z0I6KYMESL47,40140,CA,6071,6071009913,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,1,1,2,2,2,185000,70,5.115,NA,3,NA,4128.95,2833.95,NA,NA,360,NA,84,2,2,2,2,275000,1,3,3,5,2,NA,88,20%-<30%,1,10,2,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,6021,73.16,69700,62,746,1671,41,1
2019,549300O6Z0I6KYMESL47,47300,CA,6107,6107001003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,285000,80,5.375,NA,3,NA,6395,4200,1400,NA,360,NA,NA,2,2,2,2,365000,1,3,3,5,1,NA,156,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,2,1,6,,,,,10,,,,22157,60.05,50900,187,4532,6458,12,1
2019,549300O6Z0I6KYMESL47,40140,CA,6071,6071002305,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,2,1,32,1,2,2,2,205000,43.96,3.125,NA,3,NA,4245,NA,NA,6,180,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,47,49,1,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,10611,87.76,69700,143,2216,2815,22,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059086305,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,455000,70,4.99,NA,3,NA,8172.5,5731.25,1146.25,NA,360,NA,84,2,2,2,2,675000,1,1,3,5,1,NA,120,30%-<36%,2,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,4671,64.63,97900,119,1007,1136,49,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037604002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,1,1,1,2,2,2,515000,80,3.75,NA,3,NA,8759,7764,NA,5284.7,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,129,39,1,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,4647,85,73100,78,401,1160,52,1
2019,549300O6Z0I6KYMESL47,40140,CA,6071,6071009109,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,275000,80,5.5,NA,3,NA,10759,NA,4732,NA,360,NA,84,2,2,2,2,335000,1,2,3,5,1,NA,66,48,2,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,5947,32.57,69700,97,1429,2241,28,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037106111,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,2,1,1,1,2,2,2,285000,43.08,4.99,NA,3,NA,7595,6300,NA,NA,360,NA,84,2,2,2,2,655000,1,1,3,5,1,NA,163,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,4816,78.01,73100,109,1205,1389,38,1
2019,549300O6Z0I6KYMESL47,44700,CA,6077,6077005206,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,1,1,2,2,2,625000,75,5.625,NA,3,NA,10580.5,8590.5,NA,1556.25,360,NA,84,2,2,2,2,835000,1,3,3,5,1,NA,221,30%-<36%,1,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,20783,68.28,71400,166,4063,5820,12,1
2019,549300O6Z0I6KYMESL47,36084,CA,6001,6001432100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,5,2,1,1,1,2,2,2,525000,75,5.25,NA,3,NA,17045,NA,7875,NA,360,NA,84,2,2,2,2,735000,1,1,3,5,1,NA,102,46,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,3789,59.44,111700,119,1095,1344,76,1
2019,549300O6Z0I6KYMESL47,41940,CA,6085,6085512035,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,71,2,1,32,1,2,2,2,545000,66.5,3.25,NA,3,NA,7745,NA,NA,2322,180,NA,NA,2,2,2,2,815000,1,1,3,5,1,NA,236,37,3,9,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,1,2,2,2,45-54,35-44,No,No,2,1,1,,,,,10,,,,4320,54.65,129900,111,1129,1333,40,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037212702,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,32,1,2,2,2,815000,53.11,5.5,NA,3,NA,9277.5,7087.5,NA,3037.5,360,NA,84,2,2,2,2,1525000,1,1,3,5,1,NA,218,39,2,10,2,,,,,5,,,,,2,4,2,25,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,3756,78.43,73100,136,699,616,57,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059099703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,605000,66.67,5.5,NA,3,NA,22295,NA,9000,NA,360,NA,84,2,2,2,2,905000,1,1,3,5,1,NA,149,36,3,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,5281,61.86,97900,98,1216,1475,44,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059021815,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,1,1,2,2,2,965000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,NA,1,1,3,5,1,NA,478,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,8403,55.61,97900,159,2290,2550,13,4
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059099212,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,71,2,2,1,1,2,2,2,855000,NA,3.75,NA,3,NA,22473.78,NA,111.69,NA,360,NA,NA,2,2,2,2,875000,1,1,3,5,2,NA,154,46,8,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,5181,46.23,97900,64,604,1315,47,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059052525,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,2,1,1,1,2,2,2,645000,77.33,3.25,NA,3,NA,10715,NA,NA,622.08,180,NA,NA,2,2,2,2,835000,1,1,3,5,1,NA,171,46,1,9,2,,,,,2,,,,,1,1,2,,,,,2,,,,,1,1,2,1,1,1,55-64,55-64,No,No,2,1,1,,,,,10,,,,16970,66.72,97900,130,3015,3675,20,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059075806,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,71,2,1,1,1,2,2,2,485000,78.06,5.375,NA,3,NA,9181,NA,7986,NA,360,NA,NA,2,2,2,2,635000,1,1,3,5,1,NA,91,46,2,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,6692,57.79,97900,72,1000,1601,46,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037431400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,1,345000,51.34,5.625,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,1,2,2,675000,1,3,3,5,1,NA,0,NA,1,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,3731,77.65,73100,106,895,1355,59,1
2019,549300O6Z0I6KYMESL47,41940,CA,6085,6085512034,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,1,1,2,2,2,585000,69.96,4.99,NA,3,NA,8458.88,5868.88,NA,NA,360,NA,84,2,2,2,2,845000,1,1,3,5,1,NA,180,30%-<36%,2,10,2,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,3221,58.12,129900,112,866,1028,0,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037300702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,1,1,1,2,2,2,545000,58.92,3.875,NA,3,NA,1195,NA,NA,1291.65,360,NA,NA,2,2,2,2,925000,1,1,3,5,1,NA,210,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5315,18.78,73100,249,1694,2052,55,1
2019,549300O6Z0I6KYMESL47,40140,CA,6065,6065044924,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,1,1,1,2,2,2,305000,80,5.115,NA,3,NA,2815,760,760,NA,360,NA,84,2,2,2,2,385000,1,3,3,5,1,NA,174,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4566,75.21,69700,104,835,1258,27,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037217200,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,1005000,63.09,5.5,NA,3,NA,10940,8750,NA,5000,360,NA,84,2,2,2,2,1585000,1,3,3,5,2,NA,224,41,2,10,2,,,,,5,,,,,2,4,2,25,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,3997,78.63,73100,92,322,1202,70,1
2019,549300O6Z0I6KYMESL47,40140,CA,6071,6071003505,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Joint,Black or African American,Joint,0,2,3,31,1,2,2,2,385000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,1,2,2,415000,1,1,3,5,1,NA,108,20%-<30%,3,9,1,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,2,1,6,,,,,3,,,,6564,96.24,69700,65,485,1184,36,3
2019,549300O6Z0I6KYMESL47,40140,CA,6065,6065042901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,235000,80,5.375,NA,3,NA,3205,NA,1160,NA,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,66,39,2,10,2,,,,,5,,,,,2,4,2,23,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,8502,87.65,69700,76,1106,1914,32,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059099902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,0,2,1,32,1,2,2,2,405000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,161,NA,9,9,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,4530,58.45,97900,96,826,1224,55,4
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037224200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,2,1,32,1,2,2,2,265000,36.3,3.125,NA,3,NA,6625,NA,3664.95,NA,180,NA,NA,2,2,2,2,735000,1,1,3,5,1,NA,65,39,3,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,2,1,1,,,,,10,,,,2441,98.2,73100,45,68,288,60,1
2019,549300O6Z0I6KYMESL47,41500,CA,6053,6053011304,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,71,2,3,31,1,2,2,2,355000,NA,3.25,NA,3,NA,6746.06,NA,NA,1482.33,360,NA,NA,2,1,2,2,385000,1,1,3,5,1,NA,0,NA,9,1,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,6,,,,,10,,,,7206,93.63,74100,74,730,1416,23,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059021822,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,5,2,1,32,1,2,2,2,2085000,65,5.5,NA,3,NA,31295,30000,NA,2600,360,NA,NA,2,2,2,2,3205000,1,1,3,5,1,NA,877,47,2,9,2,,,,,2,,,,,2,2,2,22,,,,2,22,,,,2,2,1,2,2,2,45-54,35-44,No,No,2,1,6,,,,,10,,,,8871,49.69,97900,156,2491,2754,14,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037404301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,1,1,2,2,2,225000,50,5.375,NA,3,NA,9515,4550,2275,NA,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,56,38,1,10,2,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,5793,94.68,73100,74,566,1200,59,1
2019,549300O6Z0I6KYMESL47,31460,CA,6039,6039000503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,71,2,1,32,1,2,2,2,215000,66.36,4,NA,3,NA,4757.5,NA,NA,88.15,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,90,43,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,8708,68.12,59100,127,2154,2968,17,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059052526,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,1,1,2,2,2,305000,35.93,5.365,NA,3,NA,5740,3750,NA,NA,360,NA,84,2,2,2,2,835000,1,2,3,5,1,NA,100,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,4603,61.29,97900,133,1087,1373,0,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059062639,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,31,1,2,2,2,515000,85,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,90,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,1,,,,7818,36.53,97900,165,1662,2179,20,3
2019,549300O6Z0I6KYMESL47,36084,CA,6013,6013308002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,485000,78.69,4.99,NA,3,NA,9190,4800,2400,NA,360,NA,84,2,2,2,2,615000,1,1,3,5,1,NA,119,43,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,2,1,6,,,,,10,,,,4351,70.44,111700,110,1058,1505,22,1
2019,549300O6Z0I6KYMESL47,37100,CA,6111,6111004000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,71,2,2,31,1,2,2,2,455000,NA,3.25,NA,3,NA,10104.08,NA,NA,1686.68,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,0,NA,8,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,6699,94.81,97800,64,989,1375,52,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059086502,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,3,1,1,2,2,2,485000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,111,NA,9,9,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,6385,95.44,97900,45,427,1076,51,4
2019,549300O6Z0I6KYMESL47,36084,CA,6013,6013308002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,32,1,2,2,2,465000,70,5.375,NA,3,NA,8277.5,6982.5,NA,NA,360,NA,NA,2,2,2,2,665000,1,1,3,5,1,NA,90,45,3,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,4351,70.44,111700,110,1058,1505,22,1
